

                         Increment number   1
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.
     Power:   985.68    


                         Increment number 101
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.23E-02  0.96E-01  0.22E-03  0.96E+00
              2      0.23E-02  0.27E-01  0.20E-03  0.96E+00
              3      0.23E-02  0.25E-01  0.18E-03  0.96E+00
              4      0.23E-02  0.25E-01  0.18E-03  0.96E+00
              5      0.23E-02  0.25E-01  0.18E-03  0.96E+00
              6      0.23E-02  0.25E-01  0.18E-03  0.96E+00
              7      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              8      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              9      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             10      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             11      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             12      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             13      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             14      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             15      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             16      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             17      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             18      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             19      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             20      0.22E-02  0.25E-01  0.18E-03  0.96E+00

     Power:   986.92    


                         Increment number 102
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.23E-02  0.95E-01  0.22E-03  0.96E+00
              2      0.22E-02  0.27E-01  0.20E-03  0.96E+00
              3      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              4      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              5      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              6      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              7      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              8      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              9      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             10      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             11      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             12      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             13      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             14      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             15      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             16      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             17      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             18      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             19      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             20      0.22E-02  0.25E-01  0.18E-03  0.96E+00

     Power:   988.14    


                         Increment number 103
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.22E-02  0.94E-01  0.22E-03  0.96E+00
              2      0.22E-02  0.27E-01  0.19E-03  0.96E+00
              3      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              4      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              5      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              6      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              7      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              8      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              9      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             10      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             11      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             12      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             13      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             14      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             15      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             16      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             17      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             18      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             19      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             20      0.22E-02  0.25E-01  0.18E-03  0.96E+00

     Power:   989.35    


                         Increment number 104
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.22E-02  0.93E-01  0.21E-03  0.96E+00
              2      0.22E-02  0.26E-01  0.19E-03  0.96E+00
              3      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              4      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              5      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              6      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              7      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              8      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              9      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             10      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             11      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             12      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             13      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             14      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             15      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             16      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             17      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             18      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             19      0.21E-02  0.24E-01  0.18E-03  0.96E+00
             20      0.21E-02  0.24E-01  0.18E-03  0.96E+00

     Power:   990.55    


                         Increment number 105
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.22E-02  0.92E-01  0.21E-03  0.96E+00
              2      0.22E-02  0.26E-01  0.19E-03  0.96E+00
              3      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              4      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              5      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              6      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              7      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              8      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              9      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             10      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             11      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             12      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             13      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             14      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             15      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             16      0.21E-02  0.24E-01  0.18E-03  0.96E+00
             17      0.21E-02  0.24E-01  0.18E-03  0.96E+00
             18      0.21E-02  0.24E-01  0.18E-03  0.96E+00
             19      0.21E-02  0.24E-01  0.18E-03  0.96E+00
             20      0.21E-02  0.24E-01  0.18E-03  0.96E+00

     Power:   991.73    


                         Increment number 106
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.22E-02  0.91E-01  0.21E-03  0.96E+00
              2      0.22E-02  0.26E-01  0.19E-03  0.96E+00
              3      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              4      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              5      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              6      0.21E-02  0.25E-01  0.18E-03  0.96E+00
              7      0.21E-02  0.25E-01  0.18E-03  0.96E+00
              8      0.21E-02  0.25E-01  0.18E-03  0.96E+00
              9      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             10      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             11      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             12      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             13      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             14      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             15      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             16      0.21E-02  0.24E-01  0.18E-03  0.96E+00
             17      0.21E-02  0.24E-01  0.18E-03  0.96E+00
             18      0.21E-02  0.24E-01  0.18E-03  0.96E+00
             19      0.21E-02  0.24E-01  0.18E-03  0.96E+00
             20      0.21E-02  0.24E-01  0.18E-03  0.96E+00

     Power:   992.90    


                         Increment number 107
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.22E-02  0.90E-01  0.21E-03  0.96E+00
              2      0.22E-02  0.26E-01  0.19E-03  0.96E+00
              3      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              4      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              5      0.21E-02  0.25E-01  0.18E-03  0.96E+00
              6      0.21E-02  0.25E-01  0.18E-03  0.96E+00
              7      0.21E-02  0.25E-01  0.18E-03  0.96E+00
              8      0.21E-02  0.25E-01  0.18E-03  0.96E+00
              9      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             10      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             11      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             12      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             13      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             14      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             15      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             16      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             17      0.21E-02  0.24E-01  0.18E-03  0.96E+00
             18      0.21E-02  0.24E-01  0.18E-03  0.96E+00
             19      0.21E-02  0.24E-01  0.18E-03  0.96E+00
             20      0.21E-02  0.24E-01  0.18E-03  0.96E+00

     Power:   994.06    


                         Increment number 108
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.22E-02  0.89E-01  0.21E-03  0.96E+00
              2      0.22E-02  0.26E-01  0.19E-03  0.96E+00
              3      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              4      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              5      0.21E-02  0.25E-01  0.18E-03  0.96E+00
              6      0.21E-02  0.25E-01  0.18E-03  0.96E+00
              7      0.21E-02  0.25E-01  0.18E-03  0.96E+00
              8      0.21E-02  0.25E-01  0.18E-03  0.96E+00
              9      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             10      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             11      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             12      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             13      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             14      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             15      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             16      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             17      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             18      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             19      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             20      0.21E-02  0.25E-01  0.18E-03  0.96E+00

     Power:   995.20    


                         Increment number 109
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.22E-02  0.88E-01  0.21E-03  0.96E+00
              2      0.22E-02  0.27E-01  0.19E-03  0.96E+00
              3      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              4      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              5      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              6      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              7      0.21E-02  0.25E-01  0.18E-03  0.96E+00
              8      0.21E-02  0.25E-01  0.18E-03  0.96E+00
              9      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             10      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             11      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             12      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             13      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             14      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             15      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             16      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             17      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             18      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             19      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             20      0.21E-02  0.25E-01  0.18E-03  0.96E+00

     Power:   996.33    


                         Increment number 110
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.22E-02  0.87E-01  0.21E-03  0.96E+00
              2      0.22E-02  0.27E-01  0.19E-03  0.96E+00
              3      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              4      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              5      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              6      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              7      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              8      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              9      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             10      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             11      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             12      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             13      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             14      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             15      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             16      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             17      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             18      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             19      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             20      0.21E-02  0.25E-01  0.18E-03  0.96E+00

     Power:   997.45    


                         Increment number 111
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.22E-02  0.87E-01  0.21E-03  0.96E+00
              2      0.22E-02  0.27E-01  0.19E-03  0.96E+00
              3      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              4      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              5      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              6      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              7      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              8      0.22E-02  0.25E-01  0.18E-03  0.96E+00
              9      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             10      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             11      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             12      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             13      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             14      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             15      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             16      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             17      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             18      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             19      0.21E-02  0.25E-01  0.18E-03  0.96E+00
             20      0.21E-02  0.25E-01  0.18E-03  0.96E+00

     Power:   998.55    


                         Increment number 112
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.22E-02  0.87E-01  0.21E-03  0.96E+00
              2      0.22E-02  0.27E-01  0.19E-03  0.96E+00
              3      0.22E-02  0.26E-01  0.18E-03  0.96E+00
              4      0.22E-02  0.26E-01  0.18E-03  0.96E+00
              5      0.22E-02  0.26E-01  0.18E-03  0.96E+00
              6      0.22E-02  0.26E-01  0.18E-03  0.96E+00
              7      0.22E-02  0.26E-01  0.18E-03  0.96E+00
              8      0.22E-02  0.26E-01  0.18E-03  0.96E+00
              9      0.22E-02  0.26E-01  0.18E-03  0.96E+00
             10      0.22E-02  0.26E-01  0.18E-03  0.96E+00
             11      0.22E-02  0.26E-01  0.18E-03  0.96E+00
             12      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             13      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             14      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             15      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             16      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             17      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             18      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             19      0.22E-02  0.25E-01  0.18E-03  0.96E+00
             20      0.22E-02  0.25E-01  0.18E-03  0.96E+00

     Power:   999.64    


                         Increment number 113
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.

              1      0.22E-02  0.86E-01  0.21E-03  0.96E+00
              2      0.22E-02  0.27E-01  0.19E-03  0.96E+00
              3      0.22E-02  0.26E-01  0.18E-03  0.96E+00
              4      0.22E-02  0.26E-01  0.18E-03  0.96E+00
              5      0.22E-02  0.26E-01  0.18E-03  0.96E+00
              6      0.22E-02  0.26E-01  0.18E-03  0.96E+00
              7      0.22E-02  0.26E-01  0.18E-03  0.96E+00
              8      0.22E-02  0.26E-01  0.18E-03  0.96E+00
              9      0.22E-02  0.26E-01  0.18E-03  0.96E+00
             10      0.22E-02  0.26E-01  0.18E-03  0.96E+00
             11      0.22E-02  0.26E-01  0.18E-03  0.96E+00
             12      0.22E-02  0.26E-01  0.18E-03  0.96E+00
             13      0.22E-02  0.26E-01  0.18E-03  0.96E+00
             14      0.22E-02  0.26E-01  0.18E-03  0.96E+00
             15      0.22E-02  0.26E-01  0.18E-03  0.96E+00
             16      0.22E-02  0.26E-01  0.18E-03  0.96E+00
             17      0.22E-02  0.26E-01  0.18E-03  0.96E+00
             18      0.22E-02  0.26E-01  0.18E-03  0.96E+00
             19      0.22E-02  0.26E-01  0.18E-03  0.96E+00
             20      0.22E-02  0.26E-01  0.18E-03  0.96E+00

     Power:   1000.7    


                         Increment number 114
          Iteration  Error(X)  Error(F)  Err(CPI)  Decelrn.
